PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"72770516","1","2022-06-27 10:23:34","1","627","1","0","","","72772030","Get only array element from a variable of github action","github-actions"
"72770960","1","2022-06-27 10:56:55","0","367","1","2","","","","Invoke-ProcessTable : The provided application id is invalid","azure-devops"
"72771009","1","2022-06-27 11:00:45","5","1453","1","1","","","","No coverage files located, please try use `-f`, or change the project root with `-R`","gitlab-ci"
"72771167","1","2022-06-27 11:15:09","2","1959","1","0","","","","Azure DevOps: What do I need to build .Net 6 solutions?","azure-devops"
"72771582","1","2022-06-27 11:48:08","0","1151","1","0","","","72772069","Reading .json file from Workspace in Jenkins with Groovy script","jenkins"
"72771722","1","2022-06-27 11:59:42","1","1349","2","0","","","72802634","Simple AWS EC2 CI/CD solution","github-actions"
"72771969","1","2022-06-27 12:17:38","2","458","0","4","","","","Jenkins Workflow: Unable to implement trait in Shared Library","jenkins"
"72772809","1","2022-06-27 13:19:11","0","382","1","2","","","72788101","Problem using XrayExportBuilder in Jenkins pipeline","jenkins"
"72773003","1","2022-06-27 13:33:24","1","103","0","0","","","","Cache in gitlab ci while building docker images","gitlab-ci"
"72773370","1","2022-06-27 14:00:12","0","50","0","3","","","","Can someone tell me how to approach this Jenkins problem?","jenkins"
"72773581","1","2022-06-27 14:15:46","0","285","1","2","","","","using Gerrit and Jenkins, remote branch merged changes, does not get updated anymore","jenkins"
"72774286","1","2022-06-27 15:02:11","0","508","1","0","","","","Can not list Azure Devops directory in visual studio and from browser stuck on login screen","azure-devops"
"72774396","1","2022-06-27 15:09:56","0","213","0","2","","","","ARM TTK Tests ""apiVersions Should Be Recent"" failing","azure-devops"
"72774641","1","2022-06-27 15:27:13","0","314","1","0","","","","How to ignore special characters in File Transformation Task of Azure DevOps Pipeline","azure-devops"
"72775231","1","2022-06-27 16:12:43","1","646","1","1","","","","How can I output the replacetokens in a YAML pipeline with Azure DevOps?","azure-devops"
"72775308","1","2022-06-27 16:18:39","0","575","1","0","","","72812220","Jenkins agent on Kubernetes - Error: HOME is not set","jenkins"
"72775381","1","2022-06-27 16:23:38","0","288","0","3","","","","A required class was missing while executing net.masterthought:maven-cucumber-reporting:5.7.0:generate: org/apache/commons/lang3/ArrayUtils","jenkins"
"72775967","1","2022-06-27 17:12:54","0","152","1","1","","","72856536","R, pins and AzureStor: unused argument (azure_storage_progress_bar = progress)","azure-devops"
"72776644","1","2022-06-27 18:11:34","0","620","1","5","","","","Is it possible to pass variable from steps to script in jenkinsfile","jenkins"
"72776720","1","2022-06-27 18:17:37","0","124","1","3","","","","Jenkins - how to run a single stage using 2 agents","jenkins"
"72776805","1","2022-06-27 18:26:52","1","896","1","0","","","73165004","Is there a simple way to execute cypress tests parallelly without using dashboard?","github-actions"
"72777205","1","2022-06-27 19:06:54","1","946","1","0","","","72777377","How to store and retrieve a value in different steps using github actions","github-actions"
"72779006","1","2022-06-27 22:46:23","1","894","2","0","","","72874693","Multiple Database Setup Github Actions","github-actions"
"72779459","1","2022-06-28 00:08:10","0","261","0","6","","","","Printing the contents of a file including ANSI colors from a Makefile","github-actions"
"72780174","1","2022-06-28 02:38:27","0","251","1","1","","","","How to build a project via Jenkins from source files to Jar file","jenkins"
"72780397","1","2022-06-28 03:22:00","1","43","0","0","","","","Angular Deployment Using Azure DevOps pipleines in Azure Web Service with multiple GitHub repositories","azure-devops"
"72780516","1","2022-06-28 03:43:50","3","429","0","0","","","","how can i pass branch name in webhook url?","gitlab-ci"
"72781514","1","2022-06-28 06:13:51","2","1311","1","1","","","","How can I migrate the pull requests from one Git Server to another Git Server for a repository?","github-actions"
"72781712","1","2022-06-28 06:34:18","2","3404","1","0","","","","How to Add Private git repo as a submodule in another git repo","github-actions"
"72781907","1","2022-06-28 06:53:14","0","1023","1","0","","","","Gitlab pipeline on commit / after MR not on pipeline run","gitlab-ci"
"72782025","1","2022-06-28 07:03:42","1","564","0","1","","","","Maven tests fail when running with Github Action","github-actions"
"72782067","1","2022-06-28 07:08:15","1","292","0","2","","","","Deleting pods from Openshift with Jenkins jobs","jenkins"
"72782115","1","2022-06-28 07:12:10","0","245","1","3","","","","Getting site took too long error for Jenkins server from AWS EC2 instance","jenkins"
"72782448","1","2022-06-28 07:38:36","1","2386","0","2","","","","Gitlab pipeline job takes too long","gitlab-ci"
"72782560","1","2022-06-28 07:47:55","0","1229","1","5","","","","How to enable or disable a task in build pipeline using powershell script","azure-devops"
"72783274","1","2022-06-28 08:39:01","0","174","1","0","","","72789181","Static Website On Premise Deployment on a ISS server Using Azure Devops","azure-devops"
"72783485","1","2022-06-28 08:55:08","1","300","0","0","","","","Is it possible to send Azure DevOps service hook-webhook to log analytics custom table","azure-devops"
"72783937","1","2022-06-28 09:27:45","0","463","1","1","","","","Is there a way to have a mandatory checklist before changing the state of a user story?","azure-devops"
"72784118","1","2022-06-28 09:40:05","0","851","0","2","","","","unable resolve npm dependencies while whitesource scan in jenkins","jenkins"
"72784496","1","2022-06-28 10:06:03","0","231","1","0","","","","Access information about pusher in Jenkins GitHub Branch Source plugin commit webhook payload","jenkins"
"72784760","1","2022-06-28 10:25:23","0","1082","0","8","","","","Docker build in Github actions giving error standard_init_linux.go:228: exec user process caused: exec format error","github-actions"
"72785156","1","2022-06-28 10:53:22","0","890","2","0","","","72814126","Bring 'offline node' online script","jenkins"
"72785417","1","2022-06-28 11:12:41","0","3995","1","2","","","","Triggering an Azure pipeline from a repository in a different organization","azure-devops"
"72785589","1","2022-06-28 11:27:28","1","609","1","0","","","","Best Practices for sharing code repo between environments?","azure-devops"
"72786196","1","2022-06-28 12:10:45","0","614","1","1","","","72815564","Electron Builde errror on GitLab CI","gitlab-ci"
"72787368","1","2022-06-28 13:32:24","5","7330","3","1","","","","Is there any way to use a variable for a service connection to azure?","azure-devops"
"72787468","1","2022-06-28 13:38:09","2","2172","1","0","","","","Azure DevOps Pipeline Pass Object Array to ARM Template","azure-devops"
"72787542","1","2022-06-28 13:42:25","1","258","1","0","","","72852722","Build agent (azure devops) builds fine but local build fails","azure-devops"
"72787663","1","2022-06-28 13:50:04","0","53","1","2","","","72797010","One Jenkinsfile for multiples repositories","jenkins"
"72788036","1","2022-06-28 14:12:10","0","56","1","2","","","","Git show-branch command returns different output in Jenkins job","jenkins"
"72788207","1","2022-06-28 14:22:28","4","1147","2","4","","","","Build android app on azure Pipelines error MSB4044: The ""AndroidSignPackage"" task was not given a value for the required parameter ""KeyPass""","azure-devops"
"72788368","1","2022-06-28 14:31:35","1","1284","1","2","","","72796309","Powershell Dynamically call Azure Devops variables inside script","azure-devops"
"72788589","1","2022-06-28 14:45:01","2","465","1","0","","","72789468","Scheduling a release waiting for approval via DevOps API","azure-devops"
"72789004","1","2022-06-28 15:10:59","1","1258","1","0","","","72797207","Sonar can't read coverage xml report for python application","jenkins"
"72789081","1","2022-06-28 15:15:02","1","1463","0","2","","","","Azure Pipeline build error Npm failed with return code: 4294963238","azure-devops"
"72789132","1","2022-06-28 15:18:40","2","128","1","0","","","","How to test Firestore Security Rules with Jenkins?","jenkins"
"72789269","1","2022-06-28 15:27:48","0","713","1","1","","","","Clone external Github repository with github actions","github-actions"
"72789297","1","2022-06-28 15:29:06","0","3697","1","1","","","","Prometheus target returned http status 404 not found","jenkins"
"72789599","1","2022-06-28 15:49:56","4","17877","2","1","","","72798120","Gitlab CI/CD execute script file that exist in the repository","gitlab-ci"
"72790021","1","2022-06-28 16:20:56","0","205","0","2","","","","Gitlab CI error when building maven image using jib: EBUSY: resource busy or locked, unlink /target/node/.nfs000000007cb56ba90067282d","gitlab-ci"
"72790565","1","2022-06-28 17:03:28","1","935","1","0","","","72790720","KQL how to find matching values in query and the original value based on an item in the same row as the matched value","azure-devops"
"72790868","1","2022-06-28 17:31:47","0","276","1","1","","","","Secure or lock the Azure YAML in GIT Repos, or pipeline","azure-devops"
"72791054","1","2022-06-28 17:50:17","0","777","1","0","","","","DevOps Pipeline VSBuild task fails to find nuget packages","azure-devops"
"72791422","1","2022-06-28 18:22:29","0","291","1","0","","","","Jenkins Reverse proxy - Nginx","jenkins"
"72791457","1","2022-06-28 18:25:11","0","212","1","0","","","72792182","Running a script from gitlab in Jenkins","jenkins"
"72791472","1","2022-06-28 18:26:10","0","1064","1","3","","","72793121","Can deleted GitHub workflow runs be recovered?","github-actions"
"72791629","1","2022-06-28 18:40:12","1","1351","1","2","","","","mkdir command not found (gitlab)","gitlab-ci"
"72792262","1","2022-06-28 19:38:50","0","440","0","7","","","","Gitlab script does not store the value of the command to a variable","gitlab-ci"
"72792595","1","2022-06-28 20:10:38","0","1084","1","0","","","","Trigger Azure DevOps pipeline with custom parameters","azure-devops"
"72793027","1","2022-06-28 20:51:59","0","988","1","0","","","72801892","Get all Tests ran in Azure Build Pipeline through REST API","azure-devops"
"72793504","1","2022-06-28 21:48:49","0","1584","2","1","","","74563323","Pull-Request auto-complete doesn't automatically complete when all requirements are met - Azure DevOps","azure-devops"
"72793699","1","2022-06-28 22:15:05","2","1303","1","2","","","72902094","XCode build with Azure Pipelines for Ionic Capacitor App (no such module 'Capacitor')","azure-devops"
"72794855","1","2022-06-29 01:38:22","2","2043","1","0","","","72795024","GH Actions: Github#L1 - Every step must define a `uses` or `run` key","github-actions"
"72794893","1","2022-06-29 01:44:08","0","461","2","1","","","","Task `IISWebAppManagementOnMachineGroup` encounter issue ""The Parameter is incorrect .. exited with code '87'""","azure-devops"
"72795673","1","2022-06-29 04:04:01","0","401","1","0","","","","After the Jenkins build is successful, it is showing 'No tests to run.' for cucumber automation","jenkins"
"72795946","1","2022-06-29 04:54:28","1","1309","1","0","","","72796049","Jenkins Pipelines: run steps as specific user","jenkins"
"72796559","1","2022-06-29 06:13:13","2","794","1","0","","","","iOS build pipeline taking more than 50 minutes","azure-devops"
"72797146","1","2022-06-29 07:07:22","0","1404","2","0","","","","Migrate all work items with history attachments links form TFS to Azure DevOps boards","azure-devops"
"72797522","1","2022-06-29 07:38:06","0","963","1","0","","","72814753","Running django tests in github actions causes Error code 137","github-actions"
"72797524","1","2022-06-29 07:38:20","0","2895","2","0","","","","Azure DevOps YAML run step if variable not equal null - how to reference yaml variable in condition","azure-devops"
"72797813","1","2022-06-29 08:01:54","1","1906","1","4","","","","Conditional dependson for multiple stage YAML","azure-devops"
"72797925","1","2022-06-29 08:09:52","0","104","1","3","","","","Deploying configuration via Jenkinsfile to unknown amount of servers","jenkins"
"72798246","1","2022-06-29 08:33:52","1","271","0","0","","","","Github Workflow Error: Failed to download action 'https://api.github.com/'. Error: The SSL connection could not be established, see inner exception","github-actions"
"72799096","1","2022-06-29 09:34:59","0","577","2","0","","","72865839","Is it possible to send logs from a ubuntu to Loki?","azure-devops"
"72799687","1","2022-06-29 10:17:30","5","4270","4","3","","","","Azure function app showing a warning like Your app is pinned to an unsupported version of dotnet when I use terraform","azure-devops"
"72800296","1","2022-06-29 11:03:06","0","718","0","3","","","","Use outputs of multiline run commands in GITHUB actions","github-actions"
"72800527","1","2022-06-29 11:20:39","0","21","1","0","","","","Artifacts issue only from today, how to fix that?","gitlab-ci"
"72801140","1","2022-06-29 12:05:04","-1","284","1","2","","","72809516","Is there any way to download a ticket from Azure DevOps?","azure-devops"
"72801214","1","2022-06-29 12:10:54","0","2010","1","0","","","72801483","CERTIFICATE_VERIFY_FAILED with jenkins API","jenkins"
"72801385","1","2022-06-29 12:23:25","1","462","1","0","","","","Expand ENV vars from String","jenkins"
"72801838","1","2022-06-29 12:58:54","0","2682","1","0","","","72801924","Copying a war file from GitLab CI to Tomcat","gitlab-ci"
"72801865","1","2022-06-29 13:00:57","0","242","1","0","","","72816946","How do we list all SSH keys against an Azure subscription from Python SDK?","azure-devops"
"72801951","1","2022-06-29 13:08:16","-2","144","1","0","","","72817927","Is it possible to integrate Playwright-Javascript framework to azure devops pipeline?","azure-devops"
"72802141","1","2022-06-29 13:20:19","0","2667","2","1","","","72858837","How to use script from template in .gitlab-ci.yml","gitlab-ci"
"72802499","1","2022-06-29 13:46:03","0","628","2","0","","","","How to remove a ""system property"" in Jenkins via Script Console","jenkins"
"72803661","1","2022-06-29 15:02:19","1","144","0","0","","","","Create Pull Request after deleting files using GitHub Actions","github-actions"
"72803722","1","2022-06-29 15:05:40","2","893","1","0","","","","Github action for pull request not running","github-actions"
"72803738","1","2022-06-29 15:06:55","0","133","1","0","","","","How to break branch name for building alpha","github-actions"
"72803814","1","2022-06-29 15:12:11","1","7120","2","0","","","72827916","How to use the project namespace in the environment URL of GitLab CI?","gitlab-ci"
"72803882","1","2022-06-29 15:16:46","0","337","1","5","","","72854121","GitHub Actions: How to trigger a workflow on a pull_request event filtered on the name of the merging branch","github-actions"
"72804312","1","2022-06-29 15:46:01","1","1990","1","0","","","","Scope of Variable in Jenkins pipeline between Stage and Post actions","jenkins"
"72804470","1","2022-06-29 15:57:36","1","1094","0","4","","","","How can I retrieve all comments from all pull request on a 1 git project on dev ops","azure-devops"
"72805350","1","2022-06-29 17:09:51","0","1048","1","0","","","","Gitlab add cicd to project with many branches","gitlab-ci"
"72805479","1","2022-06-29 17:19:18","0","663","1","0","","","","How can I get Jenkins pipeline to run a specific cypress test folder to run using a single command when pushing changes to my web app","jenkins"
"72805539","1","2022-06-29 17:24:28","1","854","1","0","","","","Why is Helm push command to Google Cloud Artifact Registry failing from Github Actions?","github-actions"
"72805799","1","2022-06-29 17:48:17","2","482","1","0","","","72814931","Add github run number to a file in github repo","github-actions"
"72806392","1","2022-06-29 18:47:38","0","357","2","3","","","","How do you obtain a gitlab CI job's correlation ID(s)?","gitlab-ci"
"72806592","1","2022-06-29 19:04:34","2","169","0","0","","","","Model deployment failing in azure machine learning","azure-devops"
"72806623","1","2022-06-29 19:06:52","0","323","1","0","","","","Running Appium tests in Jenkins","jenkins"
"72806701","1","2022-06-29 19:13:35","0","271","1","0","","","72806958","Jenkins file and alias","jenkins"
"72806884","1","2022-06-29 19:30:45","2","1916","0","3","","","","How can I force clear the build queue?","jenkins"
"72806965","1","2022-06-29 19:37:48","0","353","1","0","","","","Triggering an azure devops pipeline from Jenkins","azure-devops"
"72806965","1","2022-06-29 19:37:48","0","353","1","0","","","","Triggering an azure devops pipeline from Jenkins","jenkins"
"72806997","1","2022-06-29 19:41:29","-1","416","1","0","","","","Deploy spring boot app to windows server using jenkins","jenkins"
"72807004","1","2022-06-29 19:42:29","0","1439","3","2","","","","Azure DevOps Pipeline - Can I run different tasks based on time of day?","azure-devops"
"72807084","1","2022-06-29 19:50:33","1","1484","1","0","","","72807190","Github action doesn't show error despite non-zero python exit code","github-actions"
"72807925","1","2022-06-29 21:12:13","0","443","1","2","","","72889763","GitHub Packages: Inconsistency when running Docker Image Locally and in GitHub Actions","github-actions"
"72809674","1","2022-06-30 02:21:28","1","399","1","1","","","72812350","Difference between external and internal library in Jenkins pipeline","jenkins"
"72810480","1","2022-06-30 04:57:39","5","926","1","0","","","72824237","How to update assembly version of c++ project in Azure Devops Pipeline?","azure-devops"
"72810866","1","2022-06-30 05:50:57","0","600","1","0","","","","Why python logging is treated as errors in azure dev ops pipeline","azure-devops"
"72811230","1","2022-06-30 06:34:52","0","1304","1","0","","","","Is there a session time limit for sessions in host pool? in Azure","azure-devops"
"72811591","1","2022-06-30 07:07:15","0","604","2","0","","","73042227","Install Packages in Custom Feed Using a .txt File","azure-devops"
"72811594","1","2022-06-30 07:07:37","1","109","0","0","","","","Azure DevOps - System.Security.Cryptography related errors when running build task in pipeline","azure-devops"
"72811765","1","2022-06-30 07:20:45","2","770","1","2","","","","Azure DevOps YAML - Pipeline resource shows inconsistent behavior with partially successful builds","azure-devops"
"72811796","1","2022-06-30 07:23:21","0","504","2","1","","","","Groovy script works in console but not in job","jenkins"
"72812050","1","2022-06-30 07:46:03","1","3049","2","0","","","72825972","ArgoCD : resource already exists and is not managed by SealedSecret","gitlab-ci"
"72812143","1","2022-06-30 07:53:28","0","113","1","0","","","","Accessing LambdaURL with AWS_IAM auth from EC2 using IAM role","jenkins"
"72812600","1","2022-06-30 08:30:32","0","2899","2","1","","","","Does Jenkins continue support Java1.8?","jenkins"
"72813194","1","2022-06-30 09:13:05","0","149","1","1","","","72815655","From deprecated cliOnline to OnlineNodeCommand","jenkins"
"72813221","1","2022-06-30 09:15:02","0","218","1","1","","","","importing data from online sharePoint to Azure Blob using Azure Data Factory","azure-devops"
"72813799","1","2022-06-30 09:56:57","0","313","2","0","","","","Active choices reactive parameter doesn't show desired default branch","jenkins"
"72813905","1","2022-06-30 10:05:29","1","3486","1","0","","","","How can i run a stage only if a Pull Request has been raised in YAML","azure-devops"
"72814483","1","2022-06-30 10:48:28","1","450","1","4","","","","Integration tests pass locally but fail on Azure Devops with 400 Bad Request - Invalid Hostname C#","azure-devops"
"72814728","1","2022-06-30 11:09:25","0","32","0","2","","","","Why can't I choose a SVN repo for Jenkins SCM job?","jenkins"
"72815100","1","2022-06-30 11:37:15","2","2308","2","0","","","72852131","GitHub pipeline run conditional step isn't working","github-actions"
"72815155","1","2022-06-30 11:42:11","1","766","0","2","","","","Azure pipeline deploy fails sometimes with no error code after processing files","azure-devops"
"72815566","1","2022-06-30 12:08:50","0","279","2","0","","","72815716","Running Angular tests in GitHub Actions fails when reading inner text (passes locally)","github-actions"
"72815672","1","2022-06-30 12:16:36","0","465","0","3","","","","Can't override some HTTP headers with github.request() in actions/github-script workflow script","github-actions"
"72816335","1","2022-06-30 13:04:16","0","50","2","0","","","72816952","Efficiently handle multiple arguments","jenkins"
"72816517","1","2022-06-30 13:16:14","6","20246","6","0","","","","Azure Devops Nuget restore fails with ""unable to load the service index for source""","azure-devops"
"72816719","1","2022-06-30 13:29:26","1","2405","1","0","","","72817233","How to check the minimum and maximum replica set of Kubernetes pod","azure-devops"
"72817146","1","2022-06-30 13:59:30","3","5419","2","0","","","","Azure DevOps : not possible to publish again a deleted artifact","azure-devops"
"72817321","1","2022-06-30 14:11:11","0","234","1","0","","","","Specify different email recipients for each Jenkins pipeline project","jenkins"
"72817433","1","2022-06-30 14:18:39","-1","289","1","0","","","","Jenkins (How to check if job exists, without script permissions)","jenkins"
"72817612","1","2022-06-30 14:31:12","0","195","1","0","","","","Question about using selenium+pyautogui to upload file","github-actions"
"72817936","1","2022-06-30 14:55:23","0","248","1","0","","","72823763","Azure DevOps: Publishing a file created on a previous task wont work","azure-devops"
"72818111","1","2022-06-30 15:07:23","0","278","1","2","","","","Azure DevOps dashboard: incremental aggregation","azure-devops"
"72818237","1","2022-06-30 15:16:59","1","551","1","0","","","72870336","Datadog CI for synthetic tests github action fails","github-actions"
"72818703","1","2022-06-30 15:51:58","1","559","1","0","","","","Can I get alerts from Azure Devops in Slack?","azure-devops"
"72819188","1","2022-06-30 16:32:26","1","60","0","2","","","","question about read japanese filename in windows","github-actions"
"72819211","1","2022-06-30 16:34:27","1","206","0","0","","","","CircleCI ignoring specified cypress version and reverting to previous","circleci"
"72819321","1","2022-06-30 16:44:06","0","1563","1","0","","","72879995","How to add password and port to sshEndpoint on SSH@0 task in ADO?","azure-devops"
"72819728","1","2022-06-30 17:19:21","0","27","0","4","","","","How to automate the changing of P4 client specs on a Jenkins build process for multiple build jobs?","jenkins"
"72819996","1","2022-06-30 17:44:09","0","1057","1","5","","","","CI/CD for NextJs applications fails in Github Actions","github-actions"
"72820273","1","2022-06-30 18:09:38","3","809","1","0","","","72820636","How would I setup github actions for a flutter project in a subdirectory","github-actions"
"72820357","1","2022-06-30 18:17:26","1","1586","0","5","","","","What's causing my Multibranch Pipeline to fail its scan?","jenkins"
"72820616","1","2022-06-30 18:40:47","2","1160","3","0","","","","Use of Azure DevOps pipeline completion trigger when triggering pipeline has a failure","azure-devops"
"72820876","1","2022-06-30 19:05:26","1","478","2","0","","","","How should i run this file in gitlab.ci.yml script to clean?","gitlab-ci"
"72821603","1","2022-06-30 20:22:36","1","108","1","0","","","","Get commit status in a GitHub action workflow","github-actions"
"72821901","1","2022-06-30 20:53:07","0","2553","1","4","","","72824341","How to run maven tests in gitlab ci without rebuilding the project?","gitlab-ci"
"72821993","1","2022-06-30 21:03:35","1","1932","1","0","","","72825447","How can I take a parameter input from the pipeline and force 3 digit numbers?","azure-devops"
"72822936","1","2022-06-30 23:18:32","3","139","1","0","","","","How to run Swift unit tests on Jenkins deployed on Windows Server","jenkins"
"72823264","1","2022-07-01 00:25:19","1","749","1","0","","","","Is there a way to force Github actions use main branch workflow files in a pull request trigger from a fork?","github-actions"
"72823522","1","2022-07-01 01:21:42","2","230","0","4","","","","Gitlab duplicate pipelines for merged results and merge train","gitlab-ci"
"72823899","1","2022-07-01 02:47:27","2","304","1","1","","","72824757","How to prevent Azure DevOps from removing zeros in string parameters","azure-devops"
"72824363","1","2022-07-01 04:25:38","1","418","1","0","","","","Groovy Jenkins powershell pipe not working","jenkins"
"72824581","1","2022-07-01 05:05:49","0","740","1","5","","","","How to parse particular line of text from Jenkins Console output into a csv file","jenkins"
"72824759","1","2022-07-01 05:30:25","0","578","1","0","","","","Azure Devops pipelines that target a specific environment","azure-devops"
"72824969","1","2022-07-01 05:58:20","1","4374","1","0","","","72825847","How to build and upload docker-compose file inside jenkins pipeline","jenkins"
"72825017","1","2022-07-01 06:04:21","1","591","1","0","","","","Create runtime parameters that can be shared among other pipelines in azure-pipelines","azure-devops"
"72825790","1","2022-07-01 07:31:06","0","139","1","8","","","","what is the correct file path format in windows enviorment?","github-actions"
"72825800","1","2022-07-01 07:31:41","1","622","1","0","","","72827201","My ""Edit Build Pipeline"" Permissions in Azure DevOps are set to Deny but I can still edit the YAML file in both classic/repo?","azure-devops"
"72826478","1","2022-07-01 08:29:53","1","103","1","0","","","72828583","Is it possible to pass associative arguments in Jenkins?","jenkins"
"72827066","1","2022-07-01 09:19:23","1","247","1","0","","","","Azure AD Users enrolled in Password Hash Synchronization and Pass through Authentication","azure-devops"
"72827133","1","2022-07-01 09:24:09","0","390","1","1","","","","How do you get the Pull request Variable from Github to use in Azue Devops Yaml Pipeline?","azure-devops"
"72827841","1","2022-07-01 10:23:11","1","175","0","0","","","","Restarting Jenkins Agent after VM Snapshot Recovery","jenkins"
"72828806","1","2022-07-01 11:47:36","0","21","0","2","","","","Get Github Action to fail when R throws an error","github-actions"
"72828845","1","2022-07-01 11:50:37","0","67","0","4","","","","Build failure in data driven framework while using Jenkins pipeline","jenkins"
"72829715","1","2022-07-01 13:04:31","0","18","0","3","","","","Can't run script function inside Github Workflow","github-actions"
"72830320","1","2022-07-01 13:51:14","1","109","0","5","","","","GitLab equivalent to Jenkins Pipeline's agent dockerfile","gitlab-ci"
"72830363","1","2022-07-01 13:54:21","0","1146","1","4","","","","'mvn' is not recognized as an internal or external command even after I set Maven home and configure Jenkins Maven Installer?","jenkins"
"72830388","1","2022-07-01 13:56:10","0","492","1","5","","","","Azure DevOps CI/CD pipeline No package found error","azure-devops"
"72830713","1","2022-07-01 14:22:47","0","166","0","3","","","","Is it possible to upload an image in firebase storage through a Cypress test in GitHub Actions?","github-actions"
"72830747","1","2022-07-01 14:25:41","6","820","1","0","","","","Import function definition into API Management as part of CI process","azure-devops"
"72831275","1","2022-07-01 15:09:18","1","569","1","0","","","","Using each loop on a task in Azure DevOps","azure-devops"
"72831593","1","2022-07-01 15:36:00","0","221","1","2","","","72890073","How do you reference a function with the same name as a property?","jenkins"
"72831635","1","2022-07-01 15:39:22","1","191","1","1","","","","Cleanup obsolete SonarQube CE projects","jenkins"
"72831671","1","2022-07-01 15:42:19","0","1253","1","0","","","72832682","Dokku Deploy Github action, Permission denied (publickey)","github-actions"
"72832142","1","2022-07-01 16:21:50","3","2008","1","0","","","72851952","Azure CLI creating a new branch from a task","azure-devops"
"72833368","1","2022-07-01 18:32:11","0","861","1","1","","","","How to specify the size of a Docker volume?","jenkins"
"72833899","1","2022-07-01 19:34:01","0","215","1","0","","","","Teamcity Shared Library and Stash/Unstash Like Jenkins","jenkins"
"72833900","1","2022-07-01 19:34:02","2","1060","2","0","","","72886166","GitHub action trigger on package","github-actions"
"72834923","1","2022-07-01 21:50:12","0","1426","0","5","","","","Why does Github actions: upload-release-asset@v1 fail finding the generated assets?","github-actions"
"72835069","1","2022-07-01 22:16:45","0","705","1","0","","","72851481","Azure Devops Run Result Steps and Run Summary Details Attachments API","azure-devops"
"72835109","1","2022-07-01 22:24:02","0","135","1","0","","","","Pass cut string into environment variable?","circleci"
"72835733","1","2022-07-02 00:49:48","3","1771","1","0","","","72840939","Automate Setting Jenkins Credentials and Global Variables","jenkins"
"72835943","1","2022-07-02 01:56:55","2","695","1","0","","","72836031","whitelist some inherrited variables (but not all) in gitlab multi-project pipeline","gitlab-ci"
"72836159","1","2022-07-02 02:59:24","0","1598","1","1","","","72946148","Azure application insights showing duplicate log entry for Node js application","azure-devops"
"72837420","1","2022-07-02 07:51:20","1","1205","2","0","","","","Azure DevOps second Pipeline consuming artifact from another Pipeline is stuck in Job is pending","azure-devops"
"72837690","1","2022-07-02 08:41:15","1","703","1","4","","","","Manage daily, weekly and monthly backups in AWS S3","jenkins"
"72839381","1","2022-07-02 13:23:20","0","534","1","0","","","72890927","/system/bin/sh: tr: not found - Android Azure Devops pipeline","azure-devops"
"72841821","1","2022-07-02 19:12:31","2","2222","1","1","","","","jenkins.plugins.publish_over.BapPublisherException: Failed to connect and initialize SSH connection","jenkins"
"72842638","1","2022-07-02 21:47:27","0","157","1","0","","","","Deploying a spring boot micro service connected to mysql db to an external service on open shift through Jenkins pipeline","jenkins"
"72842710","1","2022-07-02 22:03:31","0","1741","1","0","","","","Add test to Gitlab pipeline","gitlab-ci"
"72844477","1","2022-07-03 06:52:29","0","85","0","2","","","","Signing messages using PublishToAzureServiceBus task","azure-devops"
"72844844","1","2022-07-03 08:04:25","0","702","1","2","","","","Kubernetes Configmap Error validating data: unknown","jenkins"
"72845994","1","2022-07-03 11:10:57","1","1407","1","0","","","72861001","gcov is invoking gtest sources and unit-tests. how can I avoid this?","jenkins"
"72846007","1","2022-07-03 11:12:37","0","565","1","3","","","","How to use azure-pipeline.yml to trigger for different enviornment DEV, SIT, UAT in azure-devops","azure-devops"
"72846250","1","2022-07-03 11:49:52","0","731","1","2","","","72847752","Not able to SSH into the EC2Instance with Jenkins installed","jenkins"
"72846633","1","2022-07-03 12:46:17","0","633","1","0","","","72846719","Jenkins Pipeline Error ProxyException in variable declaration","jenkins"
"72847277","1","2022-07-03 14:25:46","0","351","1","0","","","","Commands not recognised in GitHub Action Mocha tests","github-actions"
"72847503","1","2022-07-03 14:56:50","1","322","1","0","","","72860118","Appium Server is not getting started in CircleCI MacOS image","circleci"
"72848656","1","2022-07-03 17:40:01","0","59","0","3","","","","How to create PR to Upstream repo","github-actions"
"72850321","1","2022-07-03 22:30:35","0","317","1","0","","","","How to create Service Account that has read-only Azure DevOps Git Credentials?","azure-devops"
"72850371","1","2022-07-03 22:40:36","0","669","0","5","","","","Execute Jenkins steps from Jenkins Docker's container to another Docker's container","jenkins"
"72850383","1","2022-07-03 22:43:39","1","268","0","3","","","","Git error in Powershell Direct NativeCommandError","azure-devops"
"72851326","1","2022-07-04 02:49:58","1","683","1","0","","","72851757","Gitlab generate Not found URL for user and repository","gitlab-ci"
"72851546","1","2022-07-04 03:43:11","0","128","1","0","","","","How to call dockerfile inside folder with jenkins?","jenkins"
"72851548","1","2022-07-04 03:43:16","81","25036","4","0","","","75308228","Permission denied to github-actions[bot]","github-actions"
"72851975","1","2022-07-04 05:05:32","0","28","1","2","","","","Is there anyway to build application with special commit in Jenkins?","jenkins"
"72852583","1","2022-07-04 06:34:27","0","1097","0","8","","","","Cant find jenkins.pid , cant start jenkins","jenkins"
