PostId,PostTypeId,CreationDate,Score,ViewCount,AnswerCount,CommentCount,FavoriteCount,ParentId,AcceptedAnswerId,Title,TagName
"78677979","1","2024-06-27 13:28:48","0","43","1","0","","","78680368","Updating Node js on internal windows ADO build agent","azure-devops"
"78678312","1","2024-06-27 14:36:34","2","119","3","5","","","78681070","How to run an entire azure pipeline, start to finish, inside a Docker container?","azure-devops"
"78678352","1","2024-06-27 14:42:48","0","132","1","1","","","","Deploy container image to azure container App with environment variables","azure-devops"
"78678464","1","2024-06-27 15:03:07","0","23","1","0","","","","Error on CircleCI when execution a QA automation project","circleci"
"78678570","1","2024-06-27 15:25:03","0","25","1","5","","","78755344","migrating jenkins - jobs failing after","jenkins"
"78678847","1","2024-06-27 16:26:42","0","17","0","0","","","","Unit testing for jenkins pipeline","jenkins"
"78678933","1","2024-06-27 16:48:38","2","31","0","1","","","","Can we store Regex pattern in gitlab-ci variables?","gitlab-ci"
"78679183","1","2024-06-27 17:48:26","0","44","0","1","","","","C# Functional Test Automation via CI/CD","jenkins"
"78679317","1","2024-06-27 18:29:38","-1","40","1","0","","","78826672","Tauri/Angular App for MacOS - After adding Signing, running bash script shuts down whole app","github-actions"
"78679439","1","2024-06-27 19:09:38","0","66","1","0","","","78680538","Trying to get all PRs from ""branch/*"" using Rest API","azure-devops"
"78679962","1","2024-06-27 22:04:09","1","56","1","0","","","78679983","Gitlab CI, artefacts","gitlab-ci"
"78680975","1","2024-06-28 06:42:30","0","13","0","0","","","","Jest unit test running on Jenkins terminates intermitently lagger filesystem","jenkins"
"78681001","1","2024-06-28 06:50:20","-1","20","1","0","","","","How can I implement a CR process When I push my local branch to my remote branch [The branch is same but one is local other is remote]","github-actions"
"78681711","1","2024-06-28 09:38:12","0","52","0","4","","","","azure pipeline fails when trying to upload ios app to testflight","azure-devops"
"78681812","1","2024-06-28 09:59:08","0","28","0","0","","","","Django Jenkins pipeline using wsl","jenkins"
"78681948","1","2024-06-28 10:31:31","0","35","1","0","","","","How to set ""customWorkspace"" with an enviroment variable in Jenkins","jenkins"
"78682066","1","2024-06-28 10:58:10","0","92","1","10","","","","Why do I get validation errors when running Azure DevOps YAML pipelines from az CLI?","azure-devops"
"78682339","1","2024-06-28 12:03:14","0","148","1","0","","","78682432","Jenkins Pipeline Error: ""Selected Git installation does not exist.""","jenkins"
"78682345","1","2024-06-28 12:04:41","0","30","1","0","","","","See Azure monitor in Azure Devops","azure-devops"
"78682412","1","2024-06-28 12:18:15","0","60","1","6","","","","re-run run with a single stage","azure-devops"
"78682435","1","2024-06-28 12:23:07","0","73","1","0","","","","setup-node pnpm node_modules location","github-actions"
"78682644","1","2024-06-28 13:05:22","0","210","1","1","","","78690314","How do I specify playwright chromium version in azure pipeline","azure-devops"
"78683202","1","2024-06-28 15:08:04","0","18","1","0","","","","Create jenkins job that can take name, svn url as input and create jobs based on existing base job","jenkins"
"78683265","1","2024-06-28 15:22:37","0","69","1","0","","","78690304","Azure Devops - YAML - not reading .net version from props file","azure-devops"
"78683304","1","2024-06-28 15:31:30","0","35","0","4","","","","How to fail GitHub Actions running on windows-latest based on the output of a python script?","github-actions"
"78683423","1","2024-06-28 16:02:21","0","46","1","0","","","","Is it possible to deploy using Terraform and Azure DevOps Pipelines to a non-cloud cluster?","azure-devops"
"78683602","1","2024-06-28 16:44:26","1","185","1","1","","","","How can I use workload identity pooling to succesfully push docker images to GCP?","github-actions"
"78683686","1","2024-06-28 17:05:27","0","44","0","0","","","","Problem with fetching private GEM on Github Actions","github-actions"
"78683874","1","2024-06-28 17:55:31","0","30","1","3","","","","A user on jenkins isn't able to see the option ""Build with parameters""","jenkins"
"78683878","1","2024-06-28 17:56:33","0","71","1","0","","","78690379","Cannot find asset at /home/runner/CDK_Test/frontend/frontendapp/build when running CDK deploy on GitHub Action","github-actions"
"78684152","1","2024-06-28 19:20:27","0","35","0","0","","","","Getting npm permission error when doing npm ci on windows self hosted runner","github-actions"
"78684280","1","2024-06-28 19:59:23","1","50","1","0","","","","Pipeline unable to pull a ACR Image","azure-devops"
"78684784","1","2024-06-29 00:09:03","0","64","1","0","","","78691277","Secrets inject securely Dockerfile during build .NET","azure-devops"
"78684798","1","2024-06-29 00:18:24","0","29","0","0","","","","gitlab ci - nested stages","gitlab-ci"
"78685134","1","2024-06-29 05:20:39","0","74","2","0","","","","Azure Pipelines, To run all my existing different pipelines after completion of one source pipeline","azure-devops"
"78685291","1","2024-06-29 07:09:19","0","45","2","0","","","","How do I override high level env variables in a github actions .yml file at lower levels?","github-actions"
"78685392","1","2024-06-29 08:03:17","0","119","2","0","","","78685477","Dev env is skipping","azure-devops"
"78685456","1","2024-06-29 08:29:27","0","37","0","0","","","","App not installed as package appears to be invalid in all version of android","github-actions"
"78685903","1","2024-06-29 11:55:14","0","41","1","0","","","","Issue with Deploying Java Spring Project to Server using GitHub Actions and Docker","github-actions"
"78685977","1","2024-06-29 12:33:35","0","38","0","0","","","","Jenkins Ambiguous Permission notification after upgrading the jenkins to latest version","jenkins"
"78688478","1","2024-06-30 11:48:07","0","95","1","0","","","","GitHub Action workflow to build and publish Angular 18 app to GitHub Pages fails to deploy","github-actions"
"78688595","1","2024-06-30 12:34:28","0","93","1","0","","","","Validate and Deploy only the changed artifacts with Synapse workspace deployment@2 task","azure-devops"
"78688653","1","2024-06-30 13:00:04","0","36","0","0","","","","How can I get the ""value"" of a DynamicReferenceParameter in Jenkinsfile","jenkins"
"78688850","1","2024-06-30 14:19:09","1","20","0","0","","","","Missing Firebase SA Credentials in GitHub Actions","github-actions"
"78688914","1","2024-06-30 14:51:42","0","43","1","2","","","","Read template in parameters list Azure devops yaml","azure-devops"
"78689157","1","2024-06-30 16:24:12","0","88","1","1","","","","Flask app deployed with GitHub Actions to Azure App Services not accessible despite successful deployment","github-actions"
"78689210","1","2024-06-30 16:44:49","0","14","0","1","","","","run vue playwright e2e tests in GitHub actions","github-actions"
"78689794","1","2024-06-30 21:00:43","0","48","0","0","","","","permissions for automatic changesets with GitHub action","github-actions"
"78691141","1","2024-07-01 08:25:33","0","116","1","11","","","78750813","Azure Python Function app fails to import packages when deployed via Azure DevOps","azure-devops"
"78691183","1","2024-07-01 08:36:23","1","66","1","6","","","","Azure DevOps: Create release from pipeline with tag (but no branch)","azure-devops"
"78691288","1","2024-07-01 09:02:20","0","67","1","0","","","78691739","How to save python script output in GitHub Actions running on windows-latest?","github-actions"
"78691290","1","2024-07-01 09:02:27","1","99","3","1","","","78691411","Access Denied using Azure App Configuration Task in DevOps Pipeline","azure-devops"
"78691361","1","2024-07-01 09:18:56","0","70","2","4","","","78691742","Passing output variable to a template in the same job in Azure devops","azure-devops"
"78691669","1","2024-07-01 10:27:01","0","39","2","0","","","78719358","is it possible to run a ci/cd pipeline of a project after merge from approved merge request while using merge request predefined variables","gitlab-ci"
"78691884","1","2024-07-01 11:11:37","-1","35","1","4","","","","github-action: class path resource can't be resolved","github-actions"
"78692277","1","2024-07-01 12:37:43","0","57","1","2","","","78692722","Job Conditions in Azure Pipelines","azure-devops"
"78692502","1","2024-07-01 13:25:11","0","25","0","0","","","","Jenkins- Plugin Not compatible after downgrade","jenkins"
"78692982","1","2024-07-01 15:08:46","0","45","1","1","","","","Azure Pipeline - Each - If","azure-devops"
"78693039","1","2024-07-01 15:22:21","0","41","1","0","","","78693165","Azure Pipeline - how to prevent circumvention of approval for environment?","azure-devops"
"78693309","1","2024-07-01 16:22:30","0","50","1","1","","","78694804","Restricting branch creation based on Azure DevOps group permissions","azure-devops"
"78693312","1","2024-07-01 16:23:04","0","66","1","1","","","","Unable to locate Azure App Service on Azure DevOps","azure-devops"
"78693740","1","2024-07-01 18:26:17","0","37","1","4","","","78706612","Question about Github Action ""setup-donet@v4""","github-actions"
"78694052","1","2024-07-01 20:05:49","0","48","2","0","","","78694575","ADO - Granular Permission for Users on Team","azure-devops"
"78694182","1","2024-07-01 20:52:49","0","90","1","3","","","","Unable to handle error from external batch command","azure-devops"
"78694454","1","2024-07-01 22:46:15","0","40","1","0","","","","Trigger an action with change in paths AND a tag is pushed","github-actions"
"78694832","1","2024-07-02 02:33:58","0","39","1","3","","","","Passing different environments as inputs to reusable workflow","github-actions"
"78694848","1","2024-07-02 02:44:31","0","133","1","0","","","","Iteration Level and Area Level are gone?","azure-devops"
"78695006","1","2024-07-02 04:11:07","0","52","1","0","","","78695347","Error using Azure DevOps REST API and classificationnodes","azure-devops"
"78695236","1","2024-07-02 05:53:12","0","65","2","15","","","78696277","Visual Studio 2022 can't connect to a project due to bad filters","azure-devops"
"78695378","1","2024-07-02 06:37:25","0","27","0","0","","","","Error while pushing artifacts to Gitlab Package registry","gitlab-ci"
"78695474","1","2024-07-02 07:03:29","0","78","1","1","","","78695702","Filename starting with .(dot) does not appear in Azure Devops pipeline","azure-devops"
"78695752","1","2024-07-02 08:08:25","0","48","2","0","","","78696412","Skip Azure Pipeline jobs (or the whole pipeline) if change is from a merge from a specific branch","azure-devops"
"78695871","1","2024-07-02 08:32:43","1","94","2","0","","","78696546","Environment variables as parameter of type object in Azure DevOps pipelines","azure-devops"
"78695952","1","2024-07-02 08:48:34","0","93","2","0","","","","Is there a way to wait for a OctopusDeployReleaseTenanted@6 task?","azure-devops"
"78696127","1","2024-07-02 09:21:12","3","181643","0","4","","","","Github Actions : Provisioning profile ""foo"" doesn't include the currently selected device ""Mac-1719908638417.local""","github-actions"
"78696196","1","2024-07-02 09:35:41","-1","38","1","0","","","","how to store username and password as environment variable from credentials manager in jenkins","jenkins"
"78696223","1","2024-07-02 09:42:15","0","49","1","2","","","78696685","Pipeline Shows as Failed When Successful","azure-devops"
"78696226","1","2024-07-02 09:42:49","0","126","1","1","","","","How to Send Manual Validation Emails to Multiple Recipients","azure-devops"
"78696261","1","2024-07-02 09:49:51","0","20","1","0","","","","Trying to add Jenkins approval stage before the deployment of MuleSoft API in CloudHub","jenkins"
"78696297","1","2024-07-02 09:57:22","0","75","1","0","","","","Automate adding members to Azure Active Directory Group from Databricks","azure-devops"
"78696383","1","2024-07-02 10:14:07","0","54","0","2","","","","Unable to run playwright tests in Jenkins","jenkins"
"78696507","1","2024-07-02 10:38:25","1","22","1","0","","","78696633","Jenkinsfile Interpolation Syntax Issue","jenkins"
"78696623","1","2024-07-02 11:03:32","0","34","1","4","","","78801819","The service and task in aws are not created and always have the status ""Provisioning""","github-actions"
"78696675","1","2024-07-02 11:15:35","0","89","1","6","","","","want my current pipeline stuck in queue when previous pipeline failed","azure-devops"
"78696724","1","2024-07-02 11:26:39","0","95","2","0","","","78706755","Unable to complete a partial restore of our Azure DevOps database","azure-devops"
"78696902","1","2024-07-02 12:02:42","1","48","1","1","","","78697028","Yaml manual approval step in jobs.template","azure-devops"
"78696921","1","2024-07-02 12:07:24","0","24","0","0","","","","Jenkins and okta integration with only username based login","jenkins"
"78697079","1","2024-07-02 12:34:13","-1","60","1","0","","","","Custom rules conditions in a process for assigned user","azure-devops"
"78697421","1","2024-07-02 13:34:10","1","344","2","4","","","","Unable to create an Azure Container Instance using image from docker.io","azure-devops"
"78697638","1","2024-07-02 14:15:27","1","88","2","1","","","","Using Bun in Azure pipelines","azure-devops"
"78699084","1","2024-07-02 20:15:15","0","35","1","0","","","","Arduino CLI is unable to get Documents folder","github-actions"
"78699318","1","2024-07-02 21:33:34","0","25","1","1","","","","Gitlab job to trigger only for tag on specific branch","gitlab-ci"
"78699401","1","2024-07-02 22:10:41","0","98","2","1","","","","Jenkins: ""Host key verification failed"" when connecting to Git repository on JetBrains Space","jenkins"
"78699958","1","2024-07-03 03:30:12","2","102","1","4","","","","git cherry-pick and github pull request not syncing","azure-devops"
"78700041","1","2024-07-03 04:09:36","0","34","0","1","","","","No such file or directory,","github-actions"
"78700124","1","2024-07-03 04:49:55","0","36","1","0","","","","How to run flutter integration tests on github action linux","github-actions"
"78700324","1","2024-07-03 06:05:57","1","123","1","10","","","78713271","GitHub Actions Maven Build Failing with ""relative path"" Error After Dynamic Version Update","github-actions"
"78700627","1","2024-07-03 07:26:15","-1","24","1","0","","","78700696","Global and environment secrets/variables","github-actions"
"78700718","1","2024-07-03 07:51:24","2","74","1","0","","","","Access DevOps API with application delegation","azure-devops"
"78700753","1","2024-07-03 07:58:15","0","60","2","0","","","78701389","Azure DevOps REST API: Match Manual Test Case steps to Test Run results?","azure-devops"
"78700960","1","2024-07-03 08:46:48","0","42","0","0","","","","Jenkins - How to trigger a replay build from API with custom pipeline","jenkins"
"78701068","1","2024-07-03 09:07:58","0","77","3","0","","","","Unable to Pass Variable between two stages targeting two Virtual Machines within YAML Pipeline","azure-devops"
"78701111","1","2024-07-03 09:16:35","0","84","1","5","","","","My DevOps Pipeline Architecture has 42 build pipelines - am I doing it wrong?","azure-devops"
"78701119","1","2024-07-03 09:17:42","0","44","1","0","","","78701951","Validate assignee is part of area path team in Azure DevOps","azure-devops"
"78701269","1","2024-07-03 09:45:17","0","26","0","0","","","","Workflow not triggering on pull request","github-actions"
"78701556","1","2024-07-03 10:43:12","0","24","0","1","","","","Connection error : com.jcraft.jsch.JSchException: verify: false","jenkins"
"78702092","1","2024-07-03 12:32:16","-4","88","1","3","","","","Azure Pipelines, Can the Pipeline 'Default branch for manual and scheduled builds' be updated using rest APIs?","azure-devops"
"78702251","1","2024-07-03 12:57:28","0","213","1","0","","","","Why is asking for DNF when YUM is specified?","github-actions"
"78702444","1","2024-07-03 13:38:18","1","68","0","0","","","","Add GOOGLE_APPLICATION_CREDENTIALS to deploy functions for Firebase un Github Actions CI/CD pipeline","github-actions"
"78702922","1","2024-07-03 15:15:28","0","46","1","0","","","78705477","Azure DevOps Build Validation from Pipeline in another repository","azure-devops"
"78702929","1","2024-07-03 15:16:58","0","37","0","0","","","","Undefined username and password from config/config.js but .github/workflows/deploy.yml sequelize config is retrieving from GitHub repo secrets","github-actions"
"78703070","1","2024-07-03 15:45:44","0","99","0","0","","","","DOCKER ERROR: failed to solve: frontend grpc server closed unexpectedly","jenkins"
"78703135","1","2024-07-03 16:01:14","0","48","1","0","","","78703233","Is there a way to get more than 1000 Packages and versions from Azure DEVOPs Feed RESTAPI for GET Packages?","azure-devops"
"78703170","1","2024-07-03 16:08:22","0","61","1","2","","","78705886","Why I am receiving the error: Error: Template file pattern matches a directory instead of a file: /home/vsts/work/1/s in my yaml file pipeline file?","azure-devops"
"78703172","1","2024-07-03 16:08:46","1","59","2","0","","","78705187","Change job handling from FIFO to LIFO","azure-devops"
"78703222","1","2024-07-03 16:20:50","0","26","0","2","","","","Create/update release draft with latest artifact","github-actions"
"78703458","1","2024-07-03 17:18:58","1","91","2","1","","","","Alternate to Parallel task execution in Azure DevOps pipeline","azure-devops"
"78703552","1","2024-07-03 17:45:29","0","29","0","1","","","","Github Actions fails to find UnitTest.csproj","github-actions"
"78703676","1","2024-07-03 18:17:21","4","1821","2","0","","","78703677","pnpm/action-setup self installer issue","github-actions"
"78703769","1","2024-07-03 18:46:12","1","91","1","0","","","78704891","Using Azure Devops API in Python to fetch all modified files in a PR","azure-devops"
"78704276","1","2024-07-03 21:31:43","0","42","0","3","","","","JFrog Platform V2 extension for Azure DevOps failing on Self-Signed certificate","azure-devops"
"78704277","1","2024-07-03 21:34:02","2","64","2","0","","","","What does target.settableVariables property do in a YAML pipeline step and what is its use case?","azure-devops"
"78704296","1","2024-07-03 21:39:40","0","30","0","2","","","","Github Action Logs","github-actions"
"78704581","1","2024-07-04 00:04:24","0","105","1","3","","","78729107","Error: Cannot register property 'TestType' as value type 'System.Guid' because it was already registered as 'System.String'","azure-devops"
"78704611","1","2024-07-04 00:26:36","1","83","1","1","","","78704871","How to configure Azure pipeline approval check to deploy to Azure function apps?","azure-devops"
"78705046","1","2024-07-04 04:32:21","0","38","1","0","","","","how to get `hudson.model.Node` from `org.jenkinsci.plugins.workflow.job.WorkflowRun` by groovy in Jenkins","jenkins"
"78705115","1","2024-07-04 05:10:27","0","52","1","7","","","","How do I reference a step's ""with:"" property in workflow YAML?","github-actions"
"78705375","1","2024-07-04 06:30:01","0","26","0","2","","","","The workflow gets stuck after using `export DISPLAY=:99` and executing the `main.py` program","github-actions"
"78705614","1","2024-07-04 07:26:53","-1","20","0","2","","","","Jenkins pipeline webhook","jenkins"
"78705829","1","2024-07-04 08:14:07","0","30","0","0","","","","Git-cliff with Hugo hosted at GitLab pages","gitlab-ci"
"78706323","1","2024-07-04 09:44:11","1","105","2","2","","","","Azure DevOps - pipeline build fails due to timeout and local VS builds are suceeding","azure-devops"
"78706357","1","2024-07-04 09:52:16","0","23","0","1","","","","How to replace string in phpunit.xml in GitHub Actions","github-actions"
"78706565","1","2024-07-04 10:30:59","0","29","0","2","","","","Pass system env variable to self-hosted github-runner","github-actions"
"78706777","1","2024-07-04 11:14:59","-1","154","1","21","","","78706832","Detecting the current branch failed: fatal: ref HEAD is not a symbolic ref in mvn release - Azure Pipeline","azure-devops"
"78706890","1","2024-07-04 11:37:56","1","121","1","0","","","","AzureWebApp@1 does not deploy to the site/wwwroot","azure-devops"
"78706985","1","2024-07-04 12:00:19","0","134","2","5","","","78707336","The term 'script:' is not recognized as the name of a cmdlet, function, script file, or operable program","azure-devops"
"78707260","1","2024-07-04 12:55:31","0","99","1","1","","","78707925","How to link work items for a yaml pipeline build when using release branches?","azure-devops"
"78707334","1","2024-07-04 13:14:51","0","50","1","2","","","","Azure Pipeline android-manifest-version@1 Task Unable to find matched key","azure-devops"
"78707639","1","2024-07-04 14:24:14","-1","38","1","1","","","","Newly created deployment pipeline is failing while fetching creds in Jenkins","jenkins"
"78708123","1","2024-07-04 16:19:35","1","69","2","1","","","","Use resources.pipeline.pipleine.sourceBranch in stage run condition","azure-devops"
"78708204","1","2024-07-04 16:44:47","-1","148","2","4","","","78712308","I want to publish a zip file and then download it directly from Azure Artifact feed. Which task will help me do that?","azure-devops"
"78708342","1","2024-07-04 17:33:29","-2","32","0","5","","","","Git repo not updating changes on production server","github-actions"
"78708528","1","2024-07-04 18:37:12","0","35","2","0","","","78710688","Deploying document to GitHub Pages","github-actions"
"78708569","1","2024-07-04 18:52:34","1","78","3","0","","","","How do I make sure that something is in Path on Github Actions?","github-actions"
"78708899","1","2024-07-04 20:56:20","3","69","1","3","","","","Is it possible to determine which stages of a multi-stage YAML pipeline were queued?","azure-devops"
"78708989","1","2024-07-04 21:26:16","0","41","1","0","","","78761702","HTTP 500 error in a GitHub Actions pipeline of a Dockerized Laravel application","github-actions"
"78709080","1","2024-07-04 22:12:31","1","25","1","2","","","","The react project I am working on does not use a public folder but some prompts in the .gitlab-ci.yml file - need help understandig the pipeline","gitlab-ci"
"78709110","1","2024-07-04 22:30:05","2","165","0","0","","","","Github Actions Self-Hosted Runner issue with node 20","github-actions"
"78709227","1","2024-07-04 23:48:17","1","50","1","0","","","78713655","Problem accessing user-specific credentials with withCredentials binding in Jenkins","jenkins"
"78709931","1","2024-07-05 06:21:28","0","64","1","1","","","","RefNames consisting of 40 hex characters are not allowed","azure-devops"
"78710182","1","2024-07-05 07:28:41","0","22","0","2","","","","Github Action Workflow not running on branches","github-actions"
"78710256","1","2024-07-05 07:46:06","0","63","0","5","","","","Selenium testing an Azure DevOps extension issue where React rendered content is missing","azure-devops"
"78710439","1","2024-07-05 08:27:38","0","56","2","0","","","78777734","Automated Elastic Beanstalk deployment of dotnet application fails on both CodePipeline and GitHub Actions, but works manually","github-actions"
"78710481","1","2024-07-05 08:38:27","0","17","1","6","","","78717344","GH-Action green (success) but doesn't push changes","github-actions"
"78710571","1","2024-07-05 08:58:20","1","59","1","0","","","78720643","Github action does not trigger when merge pull request on a different branch than 'main'","github-actions"
"78710782","1","2024-07-05 09:48:50","0","38","1","0","","","78714817","Pull request task is success but nothing gets pushed","github-actions"
"78710933","1","2024-07-05 10:25:47","-1","28","1","2","","","78710978","How to add an external URL to the proxy","gitlab-ci"
"78711205","1","2024-07-05 11:30:19","0","24","1","0","","","","Active choice plugin, dynamic change of parameter fails","jenkins"
"78711342","1","2024-07-05 11:58:26","0","92","1","4","","","78711604","NU1100: Unable to resolve Azure DevOps nuget package","azure-devops"
"78711681","1","2024-07-05 13:16:06","0","37","1","2","","","78718352","Is possible to pass environment variables to yml manifests while running a Github Action?","github-actions"
"78711810","1","2024-07-05 13:46:04","0","69","1","0","","","78711895","Azure Devops Pipeline, show link do Sonar report on the summary page of Pipeline Run","azure-devops"
"78711819","1","2024-07-05 13:48:28","1","116","3","3","","","78725497","Azure DevOps SQL DacPac deployment not working with Service Connection","azure-devops"
"78711866","1","2024-07-05 13:57:58","1","53","1","5","","","","Trigger Jenkins parametrized build execution on remote server via curl request and pass credentials to it","jenkins"
"78711984","1","2024-07-05 14:25:48","0","56","1","0","","","","Sign with xcode build on CI/Github actions with fastlane results in signing error regarding SPM frameworks","github-actions"
"78712160","1","2024-07-05 15:09:21","0","18","0","0","","","","Github action, build just changed csproj","github-actions"
"78712525","1","2024-07-05 16:38:15","0","45","0","6","","","","An exception occurred while polling the repository. Error","azure-devops"
"78712785","1","2024-07-05 17:55:23","1","126","2","0","","","78715192","One pipeline for several repositories, different templates for different projects","azure-devops"
"78712903","1","2024-07-05 18:40:55","1","171","3","0","","","","How can I view all work item tags of my project in azure devops","azure-devops"
"78713029","1","2024-07-05 19:26:11","-1","98","2","2","","","","How can we migrate from TFVC to GIT, without halting development?","azure-devops"
"78713231","1","2024-07-05 20:55:12","0","41","2","1","","","78732768","Gitlab CI/CD Terraform + AWS diretory issue","gitlab-ci"
"78713568","1","2024-07-06 00:09:56","0","40","1","5","","","","Unblock Stage When Any Manual Job Is Executed From a Multiple Manual Job","gitlab-ci"
"78714412","1","2024-07-06 09:18:51","0","29","1","1","","","","How to log coverage report to logs or summary?","github-actions"
"78714597","1","2024-07-06 10:37:50","0","18","0","0","","","","Git Guardian on dummy data","github-actions"
"78714842","1","2024-07-06 12:31:47","-1","27","1","0","","","78718305","How to copy releases from a fork or create one and upload assets with an existing action?","github-actions"
"78714947","1","2024-07-06 13:19:57","1","82","1","3","","","","Azure private link in azure pipeline linux agent not resolving","azure-devops"
"78714977","1","2024-07-06 13:38:09","-1","56","1","0","","","","Azure devops build agent failure","azure-devops"
"78715004","1","2024-07-06 13:48:01","0","32","1","1","","","","I want to run a Java program through Jenkins using Shell command , but getting below error","jenkins"
"78715145","1","2024-07-06 14:54:05","0","57","1","3","","","","How to load and query json data to use as input parameter","azure-devops"
"78715300","1","2024-07-06 16:01:04","0","84","1","4","","","78768288","Azure devops Android Build Artifacts Not Found","azure-devops"
"78715370","1","2024-07-06 16:34:14","-1","52","1","0","","","","How to Run a Github Workflows Job after an optional Job (but also needs mandatory jobs to be successful)","github-actions"
"78715384","1","2024-07-06 16:42:08","0","39","1","1","","","78716696","Find git commit hash for a previous run in Jenkins pipeline","jenkins"
"78715751","1","2024-07-06 19:42:31","0","35","1","6","","","","Github Actions: Creating Google Pub/Sub Topic","github-actions"
"78715996","1","2024-07-06 21:46:24","0","56","1","0","","","","Deploy Google Cloud with GitHub Actions: Function Failed to upload zip file: Could not load the default credentials Error","github-actions"
"78716191","1","2024-07-07 00:15:26","1","24","0","0","","","","Jenkins, WebDriverManager, Selenium Error: SessionNotCreatedException, WebDriverException","jenkins"
"78716697","1","2024-07-07 07:39:18","0","33","0","4","","","","How can I build/push docker images from a custom docker image in a github workfow","github-actions"
"78716736","1","2024-07-07 07:59:35","0","19","0","1","","","","Jenkins: set default value of a parameter as the value of different one","jenkins"
"78717210","1","2024-07-07 11:53:40","0","44","1","0","","","","How to share artifacts between workflows in GitHub Actions?","github-actions"
"78717509","1","2024-07-07 14:06:15","0","38","1","2","","","","Can't add cache for my dependencies in GitHub Actions using Python","github-actions"
"78717763","1","2024-07-07 15:57:53","0","25","0","1","","","","Script variable won't send to Telegram","github-actions"
"78718268","1","2024-07-07 19:40:57","0","58","0","3","","","","Files being indexed twice in SonarCloud scan","github-actions"
"78718553","1","2024-07-07 22:09:33","0","81","1","5","","","78727755","Azure App Service Deployment keeps creating subfolder upon deployment","azure-devops"
"78718842","1","2024-07-08 01:45:36","0","69","1","4","","","78719398","Committing to the end of same file, merge both changes with no conflicts","azure-devops"
"78719147","1","2024-07-08 04:51:23","0","57","1","6","","","78720658","Unable to create JSON matrix object for workflow","github-actions"
"78719387","1","2024-07-08 06:34:17","0","306","1","3","","","78719509","SonarQubePublish@6 fails when running from another stage than SonarQubePrepare, saying: ""Variables are missing""","azure-devops"
"78719646","1","2024-07-08 07:45:28","0","29","1","0","","","","Jenkins Pipeline issue due to tag","jenkins"
"78719779","1","2024-07-08 08:20:15","0","53","0","2","","","","I want to pull or clone code from GitHub, there is an error occur while pull or clone","gitlab-ci"
"78720009","1","2024-07-08 09:19:12","-1","13","0","1","","","","I can't display my testng reports in jenkins for postman tests I run on jenkins. can somebody help out?","jenkins"
"78720054","1","2024-07-08 09:27:13","0","51","2","0","","","78720208","Task inside template can not read config file saved in the same repo","azure-devops"
"78720220","1","2024-07-08 10:06:45","0","34","1","0","","","","Jenkins doesn't recognize a local repository","jenkins"
"78720394","1","2024-07-08 10:47:21","0","49","2","1","","","78720618","Testing replace token with simple yaml file","azure-devops"
"78720418","1","2024-07-08 10:52:27","0","49","1","4","","","78720453","gitlab CI/CD pipeline will not run stage ""deploy""","gitlab-ci"
"78720444","1","2024-07-08 10:59:02","0","55","0","2","","","","How to solve package ""encoding/json"" ERROR in Jenkins?","jenkins"
"78720515","1","2024-07-08 11:12:53","0","16","0","0","","","","Error with Jenkins High Availability setup (Active Passive), using Gearman plugin","jenkins"
"78720518","1","2024-07-08 11:13:33","0","50","0","6","","","","Docker container build failing on GitHub","github-actions"
"78720572","1","2024-07-08 11:27:35","2","52","0","7","","","","CI_MERGE_REQUEST_TITLE env variable doesn't exist","gitlab-ci"
"78720679","1","2024-07-08 11:50:57","0","41","1","0","","","78721035","Can we expose organization metrics in AzureDevOps to a Dashboard","azure-devops"
"78720704","1","2024-07-08 11:56:17","0","80","1","8","","","78759110","Receiving TaskCanceledException when using passwordless authentication with Azure Functions and Entity Framework with SQL Server","azure-devops"
"78720881","1","2024-07-08 12:32:51","0","27","1","1","","","","Running jenkins slaves on a few data centers","jenkins"
"78721097","1","2024-07-08 13:23:38","0","25","1","0","","","78721420","Set branch for scheduled runs, retain ability to select branch for manual runs","github-actions"
"78721208","1","2024-07-08 13:46:40","0","122","1","5","","","78721302","Revert and delete Azure DevOps commit history?","azure-devops"
"78721400","1","2024-07-08 14:25:35","0","17","0","0","","","","How to Securely Upload Multiple SSL Certificates on remote server with CircleCI and Docker","circleci"
"78721568","1","2024-07-08 14:58:52","1","84","3","7","","","78754774","How to limit concurrent pipeline job execution on an Azure agent?","azure-devops"
"78721585","1","2024-07-08 15:01:39","0","24","0","0","","","","Jenkins failing to update existing EC2 worker node configuration","jenkins"
"78721606","1","2024-07-08 15:05:00","0","15","0","0","","","","Gitea Workflow runs twice when opening PR through the API","github-actions"
"78721803","1","2024-07-08 15:45:35","0","72","1","13","","","78768309","Error CVT1108 cannot open RES....tmp for writing intermittently appearing on DevOps pipeline","azure-devops"
"78722066","1","2024-07-08 16:49:44","-1","35","1","2","","","","pod terminating when container image is build on Mac M3 Pro chip","jenkins"
"78722075","1","2024-07-08 16:52:03","0","74","1","0","","","78722815","Azure DevOps Server - how to know the system directories on another server?","azure-devops"
"78722190","1","2024-07-08 17:22:50","-1","78","1","2","","","78723931","Azure Functions Python PIP issue","github-actions"
"78722255","1","2024-07-08 17:42:28","0","18","0","0","","","","npm build for github pages links requests to base url instead of sub url","github-actions"
"78722312","1","2024-07-08 17:55:25","1","73","1","4","","","78723700","Rails Custom Middleware not being recognized in GH CI","github-actions"
